%time vcc icc nReset externalCircuitry.v_cap externalCircuitry.keepAlive externalCircuitry.i_supply
0.00786 3.89294843406 8.08283390329e-05 1 3.89294843406 0 0
0.00787 3.8927348346 7.57459348264e-05 1 3.8927348346 0 0
0.00788 3.89250966792 7.06606190809e-05 1 3.89250966792 0 0
0.00789 3.89229531487 7.47160429985e-05 1 3.89229531487 0 0
0.0079 3.89209178164 6.48856290154e-05 1 3.89209178164 0 0
0.00791 3.89187961984 7.57625794936e-05 1 3.89187961984 0 0
0.00792 3.89168837382 6.99831264582e-05 1 3.89168837382 0 0
0.00793 3.89147398536 8.08589642511e-05 1 3.89147398536 0 0
0.00794 3.8912718936 7.5774411848e-05 1 3.8912718936 0 0
0.00795 3.89104666176 7.06871869764e-05 1 3.89104666176 0 0
0.00796 3.89083224812 7.50904169427e-05 1 3.89083224812 0 0
0.00797 3.89062865836 8.08765326884e-05 1 3.89062865836 0 0
0.00798 3.89041570002 8.15735910116e-05 1 3.89041570002 0 0
0.00799 3.89019043081 8.15783146927e-05 1 3.89019043081 0 0
0.008 3.88996367848 5.84452398054e-05 1 3.88996367848 0 0
0.00801 3.88973691611 9.21182875642e-05 1 3.88973691611 0 0
0.00802 3.88955937305 7.07142163248e-05 1 3.88955937305 0 0
0.00803 3.8893101852 7.51198032177e-05 1 3.8893101852 0 0
0.00804 3.88910653793 8.09081861854e-05 1 3.88910653793 0 0
0.00805 3.88889351708 7.03798728496e-05 1 3.88889351708 0 0
0.00806 3.88866818051 7.54786764509e-05 1 3.88866818051 0 0
0.00807 3.88846524461 7.00411351184e-05 1 3.88846524461 0 0
0.00808 3.88825146019 7.07380028606e-05 1 3.88825146019 0 0
0.00809 3.88804924501 8.7065303361e-05 1 3.88804924501 0 0
0.0081 3.88784554713 5.84770812696e-05 1 3.88784554713 0 0
0.00811 3.88760711032 8.12859578026e-05 1 3.88760711032 0 0
0.00812 3.88742949951 7.55027267913e-05 1 3.88742949951 0 0
0.00813 3.88720335917 5.91799456011e-05 1 3.88720335917 0 0
0.00814 3.88698952358 8.12988729724e-05 1 3.88698952358 0 0
0.00815 3.88681041731 8.67464165067e-05 1 3.88681041731 0 0
0.00816 3.8865842495 7.07683470259e-05 1 3.8865842495 0 0
0.00817 3.88634649117 7.48304107134e-05 1 3.88634649117 0 0
0.00818 3.88614272873 7.5871855535e-05 1 3.88614272873 0 0
0.00819 3.8859303236 8.16677481971e-05 1 3.8859303236 0 0
0.0082 3.88571570263 7.55360273072e-05 1 3.88571570263 0 0
0.00821 3.88548874997 6.97480356742e-05 1 3.88548874997 0 0
0.00822 3.88527484353 9.25708553264e-05 1 3.88527484353 0 0
0.00823 3.88507325197 7.07958705218e-05 1 3.88507325197 0 0
0.00824 3.88482310121 7.48597546226e-05 1 3.88482310121 0 0
0.00825 3.88461928021 6.50104438094e-05 1 3.88461928021 0 0
0.00826 3.88440681265 7.5561479932e-05 1 3.88440681265 0 0
0.00827 3.88421530106 7.04646395844e-05 1 3.88421530106 0 0
0.00828 3.88400134047 8.10145332824e-05 1 3.88400134047 0 0
0.00829 3.88379822421 7.59202260405e-05 1 3.88379822421 0 0
0.0083 3.88357266138 8.17173275358e-05 1 3.88357266138 0 0
0.00831 3.88335793749 7.48879986831e-05 1 3.88335793749 0 0
0.00832 3.88313087935 7.59307035646e-05 1 3.88313087935 0 0
0.00833 3.88291835169 8.17310977041e-05 1 3.88291835169 0 0
0.00834 3.88270360551 7.55946261272e-05 1 3.88270360551 0 0
0.00835 3.88247651807 6.98021499121e-05 1 3.88247651807 0 0
0.00836 3.88226248695 7.08471268592e-05 1 3.88226248695 0 0
0.00837 3.88206078025 7.56071437405e-05 1 3.88206078025 0 0
0.00838 3.88185685019 6.47096277567e-05 1 3.88185685019 0 0
0.00839 3.88164279244 8.65148035622e-05 1 3.88164279244 0 0
0.0084 3.88145192089 8.17619760974e-05 1 3.88145192089 0 0
0.00841 3.88121465535 7.56236264894e-05 1 3.88121465535 0 0
0.00842 3.88098750221 7.0176087773e-05 1 3.88098750221 0 0
0.00843 3.88077340939 8.14290952309e-05 1 3.88077340939 0 0
0.00844 3.88057090707 8.17805386832e-05 1 3.88057090707 0 0
0.00845 3.88034446219 6.4042991612e-05 1 3.88034446219 0 0
0.00846 3.88011726956 7.01918268652e-05 1 3.88011726956 0 0
0.00847 3.87992781638 7.01952542651e-05 1 3.87992781638 0 0
0.00848 3.87972528058 7.05461885736e-05 1 3.87972528058 0 0
0.00849 3.87952273749 8.1802634152e-05 1 3.87952273749 0 0
0.0085 3.87931944772 8.18069208931e-05 1 3.87931944772 0 0
0.00851 3.87909220808 6.54503995973e-05 1 3.87909220808 0 0
0.00852 3.87886495931 8.18165062481e-05 1 3.87886495931 0 0
0.00853 3.87867251165 7.63679196541e-05 1 3.87867251165 0 0
0.00854 3.87844524249 8.18227872155e-05 1 3.87844524249 0 0
0.00855 3.87822956606 8.14825069377e-05 1 3.87822956606 0 0
0.00856 3.87800228354 7.53388457262e-05 1 3.87800228354 0 0
0.00857 3.87777572501 7.603556281e-05 1 3.87777572501 0 0
0.00858 3.87756223811 4.26092833778e-05 1 3.87756223811 0 0
0.00859 3.87734726882 3.68096531526e-05 1 3.87734726882 0 0
0.0086 3.87720341928 7.53543686442e-05 1 3.87720341928 0 0
0.00861 3.87707190938 6.51369975434e-05 1 3.87707190938 0 0
0.00862 3.87685838945 6.51405849964e-05 1 3.87685838945 0 0
0.00863 3.8766666086 7.64048604802e-05 1 3.8766666086 0 0
0.00864 3.87647482013 8.73226896422e-05 1 3.87647482013 0 0
0.00865 3.8762590651 5.45835805283e-05 1 3.8762590651 0 0
0.00866 3.87602008066 8.69853326224e-05 1 3.87602008066 0 0
0.00867 3.87585075389 4.91327149769e-05 1 3.87585075389 0 0
0.00868 3.87561248722 4.36762094047e-05 1 3.87561248722 0 0
0.00869 3.87545475804 4.91377353815e-05 1 3.87545475804 0 0
0.0087 3.87530863845 4.91395881336e-05 1 3.87530863845 0 0
0.00871 3.87515089859 5.4251509857e-05 1 3.87515089859 0 0
0.00872 3.87499315478 7.09774579082e-05 1 3.87499315478 0 0
0.00873 3.87482453455 8.73624557657e-05 1 3.87482453455 0 0
0.00874 3.87462032719 7.6447787324e-05 1 3.87462032719 0 0
0.00875 3.87438125814 7.09912433982e-05 1 3.87438125814 0 0
0.00876 3.87416541178 7.47179228776e-05 1 3.87416541178 0 0
0.00877 3.87396117509 7.54148591544e-05 1 3.87396117509 0 0
0.00878 3.8737490093 5.90376844578e-05 1 3.8737490093 0 0
0.00879 3.87353536066 5.83452911421e-05 1 3.87353536066 0 0
0.0088 3.87335655708 8.12371779435e-05 1 3.87335655708 0 0
0.00881 3.87317922667 7.57805178238e-05 1 3.87317922667 0 0
0.00882 3.87295319012 6.48583908582e-05 1 3.87295319012 0 0
0.00883 3.87273876349 7.50933439793e-05 1 3.87273876349 0 0
0.00884 3.87254757542 6.52130977137e-05 1 3.87254757542 0 0
0.00885 3.87233461086 4.2666805641e-05 1 3.87233461086 0 0
0.00886 3.8721426681 4.77853891869e-05 1 3.8721426681 0 0
0.00887 3.87199869617 7.58036224835e-05 1 3.87199869617 0 0
0.00888 3.87184383364 5.94147112384e-05 1 3.87184383364 0 0
0.00889 3.87162935785 6.55765600544e-05 1 3.87162935785 0 0
0.0089 3.87144975208 4.9188568257e-05 1 3.87144975208 0 0
0.00891 3.871257036 4.37253483789e-05 1 3.871257036 0 0
0.00892 3.87109918798 4.37271313246e-05 1 3.87109918798 0 0
0.00893 3.87095296383 4.88442461373e-05 1 3.87095296383 0 0
0.00894 3.8708067359 7.58269651387e-05 1 3.8708067359 0 0
0.00895 3.87064962048 5.43146003347e-05 1 3.87064962048 0 0
0.00896 3.87043509502 4.37346340677e-05 1 3.87043509502 0 0
0.00897 3.87026634055 4.37365410204e-05 1 3.87026634055 0 0
0.00898 3.87012009665 4.92054679514e-05 1 3.87012009665 0 0
0.00899 3.86997384869 3.79242208927e-05 1 3.86997384869 0 0
0.009 3.86981596472 5.94458458577e-05 1 3.86981596472 0 0
0.00901 3.86968208339 8.7127802414e-05 1 3.86968208339 0 0
0.00902 3.86950241138 7.62007120633e-05 1 3.86950241138 0 0
0.00903 3.86926384159 7.65536192054e-05 1 3.86926384159 0 0
0.00904 3.86904852093 8.13276324048e-05 1 3.86904852093 0 0
0.00905 3.8688324494 8.71469365441e-05 1 3.8688324494 0 0
0.00906 3.86860622039 7.48252926149e-05 1 3.86860622039 0 0
0.00907 3.86836760989 6.49352742843e-05 1 3.86836760989 0 0
0.00908 3.86815521565 4.27129055086e-05 1 3.86815521565 0 0
0.00909 3.867963864 4.81853405544e-05 1 3.867963864 0 0
0.0091 3.86781979399 6.49444713456e-05 1 3.86781979399 0 0
0.00911 3.8676640805 7.55402252327e-05 1 3.8676640805 0 0
0.00912 3.86747270928 6.52986698086e-05 1 3.86747270928 0 0
0.00913 3.86725879391 4.37705546963e-05 1 3.86725879391 0 0
0.00914 3.86706666908 4.92443204837e-05 1 3.86706666908 0 0
0.00915 3.86692034875 4.37743856343e-05 1 3.86692034875 0 0
0.00916 3.86676238211 4.37761739243e-05 1 3.86676238211 0 0
0.00917 3.86661605363 6.4964689614e-05 1 3.86661605363 0 0
0.00918 3.86646972135 6.49671482991e-05 1 3.86646972135 0 0
0.00919 3.86627830711 4.92543617549e-05 1 3.86627830711 0 0
0.0092 3.86608688765 4.37838226306e-05 1 3.86608688765 0 0
0.00921 3.86592889965 4.37856119338e-05 1 3.86592889965 0 0
0.00922 3.86578255109 4.92606782371e-05 1 3.86578255109 0 0
0.00923 3.86563619872 4.89114261229e-05 1 3.86563619872 0 0
0.00924 3.86547819728 6.49838128586e-05 1 3.86547819728 0 0
0.00925 3.86532093892 8.68801243138e-05 1 3.86532093892 0 0
0.00926 3.865129484 7.66355052166e-05 1 3.865129484 0 0
0.00927 3.86489144119 7.6291622563e-05 1 3.86489144119 0 0
0.00928 3.86467519543 8.72406810192e-05 1 3.86467519543 0 0
0.00929 3.86445968134 8.07269212977e-05 1 3.86445968134 0 0
0.0093 3.86422087138 5.33589717218e-05 1 3.86422087138 0 0
0.00931 3.86399592048 8.14339772457e-05 1 3.86399592048 0 0
0.00932 3.86382919927 5.44104763254e-05 1 3.86382919927 0 0
0.00933 3.863602744 6.50153570191e-05 1 3.863602744 0 0
0.00934 3.86343378554 5.98901983212e-05 1 3.86343378554 0 0
0.00935 3.8632422635 8.72730398382e-05 1 3.8632422635 0 0
0.00936 3.86306164606 5.92010153173e-05 1 3.86306164606 0 0
0.00937 3.86282276725 7.63298958995e-05 1 3.86282276725 0 0
0.00938 3.86264361615 7.56384085095e-05 1 3.86264361615 0 0
0.00939 3.86242802063 6.5730197265e-05 1 3.86242802063 0 0
0.0094 3.86221389635 5.95602703872e-05 1 3.86221389635 0 0
0.00941 3.86202085338 7.59968832868e-05 1 3.86202085338 0 0
0.00942 3.86184093791 7.08728908461e-05 1 3.86184093791 0 0
0.00943 3.86162605093 6.4699739651e-05 1 3.86162605093 0 0
0.00944 3.86142206605 6.47057418811e-05 1 3.86142206605 0 0
0.00945 3.86123121554 7.60150094716e-05 1 3.86123121554 0 0
0.00946 3.86104035226 4.86181109735e-05 1 3.86104035226 0 0
0.00947 3.86082542671 3.69671747212e-05 1 3.86082542671 0 0
0.00948 3.86066879243 7.05454247034e-05 1 3.86066879243 0 0
0.00949 3.86053694738 7.60286797982e-05 1 3.86053694738 0 0
0.0095 3.86033365924 6.54194289223e-05 1 3.86033365924 0 0
0.00951 3.8601187046 4.38515174058e-05 1 3.8601187046 0 0
0.00952 3.85992632284 4.38537029999e-05 1 3.85992632284 0 0
0.00953 3.85977983025 4.93372883322e-05 1 3.85977983025 0 0
0.00954 3.85963333301 4.35079543621e-05 1 3.85963333301 0 0
0.00955 3.85947516857 6.54339806339e-05 1 3.85947516857 0 0
0.00956 3.85932940696 6.50873468659e-05 1 3.85932940696 0 0
0.00957 3.85913699424 4.38626726173e-05 1 3.85913699424 0 0
0.00958 3.85894531903 4.93479577036e-05 1 3.85894531903 0 0
0.00959 3.85879880271 4.38665168147e-05 1 3.85879880271 0 0
0.0096 3.85864061556 4.38683151472e-05 1 3.85864061556 0 0
0.00961 3.85849409106 5.41365285487e-05 1 3.85849409106 0 0
0.00962 3.85834756273 7.64184291095e-05 1 3.85834756273 0 0
0.00963 3.85817918713 7.60751414554e-05 1 3.85817918713 0 0
0.00964 3.85796340324 8.77442711651e-05 1 3.85796340324 0 0
0.00965 3.85774834975 7.09480781128e-05 1 3.85774834975 0 0
0.00966 3.85750846832 8.74027623622e-05 1 3.85750846832 0 0
0.00967 3.85730432348 7.504453063e-05 1 3.85730432348 0 0
0.00968 3.85706516866 6.4776245461e-05 1 3.85706516866 0 0
0.00969 3.85685230796 5.9643067868e-05 1 3.85685230796 0 0
0.0097 3.85666129467 4.83265554837e-05 1 3.85666129467 0 0
0.00971 3.85648120304 4.83288122582e-05 1 3.85648120304 0 0
0.00972 3.85632518909 7.61117159549e-05 1 3.85632518909 0 0
0.00973 3.85616917034 7.06277415669e-05 1 3.85616917034 0 0
0.00974 3.85595403903 5.48710116062e-05 1 3.85595403903 0 0
0.00975 3.85575057575 4.39011962102e-05 1 3.85575057575 0 0
0.00976 3.85558063743 4.9391022596e-05 1 3.85558063743 0 0
0.00977 3.85543403914 4.39048005607e-05 1 3.85543403914 0 0
0.00978 3.85527576037 4.9042867775e-05 1 3.85527576037 0 0
0.00979 3.85512915441 7.02973096595e-05 1 3.85512915441 0 0
0.0098 3.85497161639 5.48849952433e-05 1 3.85497161639 0 0
0.00981 3.85476885616 4.94014239219e-05 1 3.85476885616 0 0
0.00982 3.85459888808 4.39143131304e-05 1 3.85459888808 0 0
0.00983 3.85444058718 4.39161166802e-05 1 3.85444058718 0 0
0.00984 3.85429396098 3.80785027225e-05 1 3.85429396098 0 0
0.00985 3.85414733095 7.06647920318e-05 1 3.85414733095 0 0
0.00986 3.85401312137 8.19944970531e-05 1 3.85401312137 0 0
0.00987 3.85380957926 7.65110037261e-05 1 3.85380957926 0 0
0.00988 3.85358193139 8.74944094471e-05 1 3.85358193139 0 0
0.00989 3.85336595053 8.20082679869e-05 1 3.85336595053 0 0
0.0099 3.85312660072 8.71524917577e-05 1 3.85312660072 0 0
0.00991 3.85289892356 6.4149504332e-05 1 3.85289892356 0 0
0.00992 3.85266030123 5.97079643608e-05 1 3.85266030123 0 0
0.00993 3.85247062144 7.10452740988e-05 1 3.85247062144 0 0
0.00994 3.85229039173 6.48565333135e-05 1 3.85229039173 0 0
0.00995 3.85208604008 4.90834777272e-05 1 3.85208604008 0 0
0.00996 3.85189485597 8.75301399894e-05 1 3.85189485597 0 0
0.00997 3.85173723154 6.52156408084e-05 1 3.85173723154 0 0
0.00998 3.85149780572 6.55695098832e-05 1 3.85149780572 0 0
0.00999 3.85130585754 7.58610784425e-05 1 3.85130585754 0 0
0.01 3.85111315646 8.75479068699e-05 1 3.85111315646 0 0
0.01001 3.85089855842 5.97352800835e-05 1 3.85089855842 0 0
0.01002 3.85065909479 4.87517754946e-05 1 3.85065909479 0 0
0.01003 3.85047880696 7.65745961695e-05 1 3.85047880696 0 0
0.01004 3.85032188829 7.62303869488e-05 1 3.85032188829 0 0
0.01005 3.85010577212 8.2075118672e-05 1 3.85010577212 0 0
